OPE ID,School,State,Zip Code,School Type,20132014Qtr5_Dependent Students,20132014Qtr5_Independent Students,Quarterly Total,YTD_20132014Qtr5_Dependent Students,YTD_20132014Qtr5_nan,Independent Students,Award Year To Date Total
04224200,BELLE ACADEMY OF COSMETOLOGY            ,CT,06704-0135,Proprietary  ,5,17,22,19,,60,79
04230900,RICCI'S ACADEMY OF COSMETOLOGY          ,CT,06470-0000,Proprietary  ,8,2,10,17,,14,31
00146600,BARRY UNIVERSITY                        ,FL,33161-6695,Private      ,182,291,473,6644,,10429,17073
00146601,BARRY UNIVERSITY - ORLANDO              ,FL,32807-3673,Private      ,22,55,77,488,,2354,2842
00146700,BETHUNE COOKMAN UNIVERSITY              ,FL,32114-3099,Private      ,290,95,385,8607,,2518,11125
00146800,ST THOMAS UNIVERSITY                    ,FL,33054-0000,Private      ,65,89,154,1975,,3205,5180
00146900,FLORIDA INSTITUTE OF TECHNOLOGY         ,FL,32901-6988,Private      ,120,736,856,5258,,9845,15103
00147000,BREVARD COMMUNITY COLLEGE               ,FL,32922-6503,Public       ,240,568,808,7229,,12000,19229
00147100,COLLEGE OF CENTRAL FLORIDA              ,FL,34474-4415,Public       ,123,318,441,5207,,8968,14175
00147200,CHIPOLA  COLLEGE                        ,FL,32446-2053,Public       ,35,59,94,1229,,1665,2894
00147300,CLEARWATER CHRISTIAN COLLEGE            ,FL,33759-0000,Private      ,6,11,17,836,,246,1082
00147500,DAYTONA STATE COLLEGE                   ,FL,32114-2800,Public       ,291,817,1108,9396,,15315,24711
00147700,EDISON STATE COLLEGE                    ,FL,33906-6210,Public       ,257,469,726,9285,,11877,21162
00147800,EDWARD WATERS COLLEGE                   ,FL,32209-6199,Private      ,35,68,103,1514,,1228,2742
00147900,EMBRY-RIDDLE AERONAUTICAL UNIV          ,FL,32114-3900,Private      ,109,932,1041,7950,,10792,18742
00148000,FLORIDA A & M UNIVERSITY                ,FL,32307-3100,Public       ,592,240,832,17176,,9429,26605
00148100,FLORIDA ATLANTIC UNIVERSITY             ,FL,33431-6498,Public       ,1160,600,1760,32043,,20338,52381
00148101,FLORIDA ATLANTIC UNIVERSITY/DAVIE       ,FL,33314-0000,Public       ,99,225,324,3355,,5987,9342
00148103,FLORIDA ATLANTIC UNIV-JUPITER/PSL       ,FL,33458-0000,Public       ,57,61,118,1683,,1718,3401
00148200,FLORIDA COLLEGE                         ,FL,33617-5578,Private      ,6,4,10,619,,138,757
00148400,FLORIDA STATE COLLEGE AT JACKSONVILLE   ,FL,32202-4030,Public       ,574,1762,2336,15741,,31453,47194
00148500,FLORIDA KEYS COMMUNITY COLLEGE          ,FL,33040-4397,Public       ,31,42,73,803,,987,1790
00148600,FLORIDA MEMORIAL UNIVERSITY             ,FL,33054-6199,Private      ,102,69,171,3384,,1837,5221
00148700,ECKERD COLLEGE                          ,FL,33711-4744,Private      ,41,62,103,3433,,1332,4765
00148800,FLORIDA SOUTHERN COLLEGE                ,FL,33801-5698,Private      ,57,93,150,4658,,1779,6437
00148900,FLORIDA STATE UNIVERSITY                ,FL,32306-2430,Public       ,2145,582,2727,58140,,21036,79176
00149000,GULF COAST STATE COLLEGE                ,FL,32401-1058,Public       ,93,218,311,3062,,5957,9019
00149300,INDIAN RIVER STATE COLLEGE              ,FL,34981-5596,Public       ,235,516,751,8183,,12318,20501
00149500,JACKSONVILLE UNIVERSITY                 ,FL,32211-3394,Private      ,104,309,413,4469,,5326,9795
00149700,JONES COLLEGE                           ,FL,32211-5588,Private      ,9,52,61,165,,1111,1276
00149900,EVEREST UNIVERSITY                      ,FL,32810-5601,Proprietary  ,41,250,291,758,,4509,5267
00149901,EVEREST UNIVERSITY - ORLANDO SOUTH      ,FL,32819-7666,Proprietary  ,494,4467,4961,4344,,46939,51283
00149902,EVEREST UNIVERSITY - MELBOURNE          ,FL,32905-6609,Proprietary  ,17,111,128,216,,1438,1654
00149904,EVEREST UNIVERSITY - TAMPA              ,FL,33614-5801,Proprietary  ,37,293,330,669,,4914,5583
00149905,EVEREST UNIVERSITY - BRANDON            ,FL,33619-1354,Proprietary  ,36,415,451,650,,8012,8662
00149906,EVEREST UNIVERSITY - ORANGE PARK        ,FL,32073-1111,Proprietary  ,16,143,159,172,,1349,1521
00149907,EVEREST UNIVERSITY - LARGO              ,FL,33770-2556,Proprietary  ,10,95,105,159,,1027,1186
00149908,EVEREST UNIVERSITY - LAKELAND           ,FL,33801-3801,Proprietary  ,14,111,125,218,,1445,1663
00149909,EVEREST UNIVERSITY - JACKSONVILLE       ,FL,32256-0000,Proprietary  ,19,171,190,362,,2214,2576
00149910,EVEREST UNIVERSITY - POMPANO            ,FL,33062-2522,Proprietary  ,47,312,359,482,,4517,4999
00149913,EVEREST INSTITUTE - MIAMI               ,FL,33169-4759,Proprietary  ,28,129,157,349,,1465,1814
00149914,EVEREST INSTITUTE - KENDALL             ,FL,33186-1410,Proprietary  ,15,70,85,345,,1076,1421
00150000,BROWARD COLLEGE- DOWNTOWN CTR           ,FL,33301-2298,Public       ,330,950,1280,8752,,16449,25201
00150001,BROWARD COLLEGE - DAVIE CAMPUS          ,FL,33314-0000,Public       ,340,628,968,13133,,15187,28320
00150002,BROWARD COLLEGE- NORTH CAMPUS           ,FL,33066-0000,Public       ,212,499,711,8157,,12815,20972
00150003,BROWARD COLLEGE- SOUTH CAMPUS           ,FL,33024-0000,Public       ,269,521,790,9348,,12420,21768
00150100,FLORIDA GATEWAY COLLEGE                 ,FL,32025-2007,Public       ,39,138,177,1493,,3059,4552
00150200,LAKE SUMTER COMMUNITY COLLEGE           ,FL,34788-8751,Public       ,71,153,224,2899,,3477,6376
00150400,"STATE COLLEGE OF FLORIDA, MANATEE-SARASO",FL,34207-3596,Public       ,128,291,419,6041,,8369,14410
00150500,LYNN UNIVERSITY                         ,FL,33431-5598,Private      ,69,70,139,2779,,1331,4110
00150600,MIAMI DADE COLLEGE ADMINISTRATION ONLY  ,FL,33176-3393,Public       ,33,67,100,759,,1069,1828
00150601,MIAMI DADE COLLEGE - NORTH CAMPUS       ,FL,33167-3495,Public       ,626,963,1589,16092,,19525,35617
00150602,MIAMI DADE COLLEGE - KENDALL CAMPUS     ,FL,33176-3393,Public       ,718,984,1702,22303,,18898,41201
00150603,MIAMI DADE COLLEGE - WOLFSON CAMPUS     ,FL,33132-2297,Public       ,502,745,1247,12915,,13915,26830
00150604,MIAMI DADE COLLEGE - MEDICAL CAMPUS     ,FL,33127-4693,Public       ,160,355,515,4267,,8480,12747
00150605,MIAMI DADE COLLEGE - HOMESTEAD CAMPUS   ,FL,33030-6009,Public       ,126,257,383,3499,,4520,8019
00150606,MIAMI DADE COLLEGE -INTERAMERICAN CAMPUS,FL,33135-0000,Public       ,213,501,714,4899,,8670,13569
00150607,MIAMI DADE COLLEGE - HIALEAH CAMPUS     ,FL,33012-2918,Public       ,192,275,467,4792,,5822,10614
00150800,NORTH FLORIDA COMMUNITY COLLEGE         ,FL,32340-1699,Public       ,20,34,54,664,,1033,1697
00150900,NOVA SOUTHEASTERN UNIVERSITY            ,FL,33314-7796,Private      ,210,1074,1284,8008,,33496,41504
00151000,NORTHWEST FLORIDA STATE COLLEGE         ,FL,32578-1295,Public       ,81,258,339,2651,,5807,8458
00151200,PALM BEACH COMMUNITY COLLEGE            ,FL,33461-4796,Public       ,502,913,1415,16791,,19452,36243
00151300,PENSACOLA STATE COLLEGE                 ,FL,32504-8998,Public       ,173,605,778,5658,,11291,16949
00151400,POLK STATE COLLEGE                      ,FL,33881-4256,Public       ,161,374,535,6070,,9808,15878
00151500,ROLLINS COLLEGE                         ,FL,32789-4499,Private      ,89,58,147,3754,,1620,5374
00151900,SANTA FE COLLEGE                        ,FL,32606-6200,Public       ,291,450,741,11454,,11091,22545
00152000,SEMINOLE STATE COLLEGE OF FLORIDA       ,FL,32773-6199,Public       ,338,736,1074,11491,,16996,28487
00152100,SOUTHEASTERN UNIVERSITY                 ,FL,33801-6099,Private      ,64,94,158,3852,,2045,5897
00152200,SOUTH FLORIDA COMMUNITY COLLEGE         ,FL,33825-9399,Public       ,51,83,134,1617,,2420,4037
00152300,SAINT JOHNS RIVER STATE COLLEGE         ,FL,32177-3897,Public       ,89,215,304,3424,,5343,8767
00152600,SAINT LEO UNIVERSITY                    ,FL,33574-6665,Private      ,139,1189,1328,4491,,18505,22996
00152800,ST. PETERSBURG COLLEGE                  ,FL,33760-3768,Public       ,359,1167,1526,12319,,27947,40266
00153100,STETSON UNIVERSITY                      ,FL,32723-3761,Private      ,161,45,206,7187,,1177,8364
00153101,STETSON UNIVERSITY - COLLEGE OF LAW     ,FL,33707-3299,Private      ,4,21,25,150,,1844,1994
00153300,TALLAHASSEE COMMUNITY COLLEGE           ,FL,32304-2895,Public       ,353,419,772,12217,,11003,23220
00153500,UNIVERSITY OF FLORIDA                   ,FL,32611-3150,Public       ,1593,704,2297,55522,,23514,79036
00153600,UNIVERSITY OF MIAMI                     ,FL,33146-6531,Private      ,473,245,718,24807,,7537,32344
00153601,UNIV OF MIAMI SCHOOL OF LAW             ,FL,33124-0000,Private      ,10,23,33,214,,2400,2614
00153602,UNIV OF MIAMI-SCH OF MEDICINE           ,FL,33136-0000,Private      ,49,51,100,1237,,2176,3413
00153700,UNIVERSITY OF SOUTH FLORIDA             ,FL,33620-6960,Public       ,1523,775,2298,48551,,29170,77721
00153701,UNIV OF SOUTH FLORIDA-ST PETERSBURG     ,FL,33701-0000,Public       ,200,150,350,5882,,4783,10665
00153702,UNIV OF SOUTH FLORIDA-SARASOTA          ,FL,34243-2025,Public       ,31,72,103,1470,,2367,3837
00153705,UNIV OF SOUTH FLORIDA                   ,FL,33803-0000,Public       ,43,69,112,1429,,1730,3159
00153706,UNIV OF SOUTH FLORIDA- MEDICINE         ,FL,33612-0000,Public       ,79,49,128,2033,,2676,4709
00153800,UNIVERSITY OF TAMPA                     ,FL,33606-1490,Private      ,291,149,440,13937,,4424,18361
00154000,WEBBER INTERNATIONAL UNIVERSITY         ,FL,33827-0096,Private      ,15,12,27,1511,,459,1970
00173308,NATIONAL-LOUIS UNIVERSITY               ,FL,33609-0000,Private      ,1,9,10,22,,150,172
00177201,TRINITY INTERNATIONAL UNIVERSITY - SOUTH,FL,33324-4611,Private      ,6,39,45,112,,651,763
00395400,UNIV OF CENTRAL FLORIDA                 ,FL,32816-0001,Public       ,2917,1050,3967,75494,,37461,112955
00395500,UNIVERSITY OF WEST FLORIDA              ,FL,32514-5750,Public       ,312,388,700,11977,,9488,21465
00407215,NORTHWOOD UNIVERSITY                    ,FL,33409-0000,Private      ,19,34,53,749,,638,1387
00491004,KAPLAN CAREER INSTITUTE - KAPLAN COLLEGE,FL,33026-3978,Proprietary  ,0,0,0,54,,473,527
00491005,KAPLAN COLLEGE JACKSONVILLE             ,FL,32216-3216,Proprietary  ,24,291,315,271,,3613,3884
00558500,LIVELY TECHNICAL CENTER                 ,FL,32304-0000,Public       ,20,85,105,811,,2554,3365
00558600,LINDSEY HOPKINS TECHNICAL ED CENTER     ,FL,33127-4692,Public       ,19,117,136,369,,1325,1694
00559400,D G ERWIN TECHNICAL CENTER              ,FL,33610-8255,Public       ,46,176,222,782,,2762,3544
00560500,PINELLAS TECH ED CTR-CLEARWATER         ,FL,33760-2194,Public       ,29,138,167,457,,1848,2305
00560700,SARASOTA COUNTY TECHNICAL INSTITUTE     ,FL,34233-0000,Public       ,25,57,82,419,,1146,1565
00560800,MAYNARD A. TRAVISS CAREER CENTER        ,FL,33803-9709,Public       ,15,79,94,462,,1509,1971
00561200,MANATEE TECHNICAL INSTITUTE             ,FL,34210-0000,Public       ,33,122,155,632,,1744,2376
00561201,MANATEE TECHNICAL INSTITUTE-EAST        ,FL,34211-0000,Public       ,7,41,48,380,,1127,1507
00675000,VALENCIA COMMUNITY COLLEGE              ,FL,32802-3028,Public       ,1682,1503,3185,36008,,34967,70975
00732910,ITT TECHNICAL INSTITUTE                 ,FL,33634-7515,Proprietary  ,125,607,732,1173,,4971,6144
00732947,ITT TECHNICAL INSTITUTE                 ,FL,32746-1607,Proprietary  ,76,413,489,766,,3220,3986
00736206,MEDTECH COLLEGE - MEDTECH INSTITUTE - OR,FL,32826-4906,Proprietary  ,18,105,123,209,,954,1163
00752500,SUWANNEE-HAMILTON AREA VOC TECH CTR     ,FL,32060-0000,Public       ,3,26,29,97,,364,461
00752600,WASHINGTON HOLMES TECHNICAL CENTER      ,FL,32428-1699,Public       ,21,35,56,227,,586,813
00755800,LEE COUNTY HIGH TECH CENTER CENTRAL     ,FL,33916-2299,Public       ,26,64,90,564,,1480,2044
00787000,HILLSBOROUGH COMMUNITY COLLEGE          ,FL,33606-3572,Public       ,437,1077,1514,18371,,26901,45272
00789300,FLAGLER COLLEGE                         ,FL,32085-1027,Private      ,88,27,115,5271,,1173,6444
00789301,FLAGLER COLLEGE - TALLAHASSEE COMMUNITY ,FL,32304-2895,Private      ,11,48,59,555,,1114,1669
00807500,ST JOHN VIANNEY COLLEGE SEMINARY        ,FL,33165-3244,Private      ,1,0,1,42,,29,71
00822300,ST VINCENT DE PAUL REGIONL SEMINARY     ,FL,33436-0000,Private      ,0,0,0,6,,25,31
00841700,STENOTYPE INST OF JACKSONVILLE          ,FL,32207-0000,Proprietary  ,2,32,34,48,,467,515
00869410,RASMUSSEN COLLEGE - OCALA               ,FL,34471-7051,Proprietary  ,70,614,684,895,,7526,8421
00869411,RASMUSSEN COLLEGE - NEW PORT RICHEY     ,FL,34690-4554,Proprietary  ,18,103,121,260,,1497,1757
00869413,RASMUSSEN COLLEGE - FORT MYERS          ,FL,33905-7805,Proprietary  ,26,100,126,472,,1887,2359
00869420,RASMUSSEN COLLEGE - TAMPA               ,FL,33610-9558,Proprietary  ,19,98,117,255,,1407,1662
00869422,RASMUSSEN COLLEGE - PASCO               ,FL,33558-0000,Proprietary  ,8,41,49,111,,513,624
00884800,WARNER UNIVERSITY                       ,FL,33859-8725,Private      ,28,43,71,1073,,1026,2099
00884900,PALM BEACH ATLANTIC UNIVERSITY          ,FL,33401-6505,Private      ,73,114,187,3938,,3230,7168
00887800,MIAMI INTERNATIONAL UNIV ART&DESIGN     ,FL,33132-1418,Proprietary  ,120,184,304,3121,,3073,6194
00910400,TONI & GUY HAIRDRESSING ACADEMY         ,FL,32256-3810,Proprietary  ,2,7,9,56,,148,204
00963500,FLORIDA INTERNATIONAL UNIVERSITY        ,FL,33199-0001,Public       ,1842,1039,2881,45636,,35847,81483
00984100,UNIVERSITY OF NORTH FLORIDA             ,FL,32224-2645,Public       ,808,402,1210,18922,,11929,30851
00990200,SHERIDAN TECHNICAL CENTER               ,FL,33021-3399,Public       ,46,246,292,932,,3048,3980
01016100,"LORAINE'S ACADEMY, INC                  ",FL,33710-0000,Proprietary  ,9,39,48,66,,357,423
01019500,ART INSTITUTE OF FT LAUDERDALE          ,FL,33316-3000,Proprietary  ,102,150,252,2274,,2592,4866
01065200,PASCO-HERNANDO COMMUNITY CLG            ,FL,34654-5199,Public       ,191,455,646,5873,,8765,14638
01072401,CARLOS ALBIZU UNIVERSITY                ,FL,33172-0000,Private      ,4,65,69,147,,1398,1545
01082600,TOM P. HANEY TECHNICAL CENTER           ,FL,32405-5099,Public       ,18,68,86,324,,1488,1812
01112700,GOODING INST OF NUR ANES BAY MED CT     ,FL,32401-0000,Proprietary  ,1,3,4,36,,171,207
01226300,ATLANTIC TECHNICAL CENTER               ,FL,33063-3902,Public       ,35,118,153,705,,2014,2719
01246117,LINCOLN COLLEGE OF TECHNOLOGY - WEST PAL,FL,33407-3105,Proprietary  ,56,87,143,465,,933,1398
01254400,FIRST COAST TECHNICAL COLLEGE           ,FL,32084-1921,Public       ,31,90,121,488,,1396,1884
01257400,RINGLING SCHOOL OF ART AND DESIGN       ,FL,34234-5895,Private      ,35,10,45,2241,,475,2716
01303904,SOUTH UNIVERSITY - WEST PALM BEACH CAMPU,FL,33409-5149,Proprietary  ,33,197,230,658,,2473,3131
01323400,LORENZO WALKER INST OF TECHNOLOGY       ,FL,34104-4405,Public       ,15,41,56,384,,834,1218
02089600,CONCORDE CAREER INSTITUTE               ,FL,32211-0000,Proprietary  ,40,198,238,374,,2097,2471
02106602,AMERICAN INSTITUTE - AMERICAN INSTITUTE ,FL,34747-5161,Proprietary  ,0,0,0,2,,17,19
02113609,AMERICAN INTERCONTINENTAL UNIV - WESTON ,FL,33326-3233,Proprietary  ,1,24,25,100,,528,628
02115300,PINELLAS TECHNICAL EDUCATION CENTERS - S,FL,33711-0000,Public       ,47,198,245,574,,2673,3247
02116006,SANFORD-BROWN INSTITUTE - FT. LAUDERDALE,FL,33309-1906,Proprietary  ,12,54,66,268,,879,1147
02121801,EVEREST INSTITUTE  - HIALEAH            ,FL,33012-7193,Proprietary  ,0,0,0,46,,99,145
02148200,FASHION FOCUS HAIR ACADEMY              ,FL,34231-0000,Proprietary  ,3,8,11,47,,126,173
02148300,MANHATTAN BEAUTY SCHOOL                 ,FL,33611-0000,Proprietary  ,4,41,45,148,,578,726
02149900,PAUL MITCHELL THE SCHOOL-JACKSONVILLE   ,FL,32205-0000,Proprietary  ,7,28,35,225,,490,715
02151900,KEISER  UNIVERSITY                      ,FL,33309-0000,Private      ,432,2107,2539,5737,,24047,29784
02156700,FLORIDA CHRISTIAN COLLEGE               ,FL,34744-0000,Private      ,7,17,24,457,,374,831
02159600,BAPTIST COLLEGE OF FLORIDA (THE)        ,FL,32440-0000,Private      ,6,9,15,349,,354,703
02172700,CONCORDE CAREER INSTITUTE               ,FL,33607-0000,Proprietary  ,20,83,103,255,,1182,1437
02188900,HOBE SOUND BIBLE COLLEGE                ,FL,33475-0000,Private      ,3,9,12,78,,129,207
02200100,BRADENTON BEAUTY & BARBER ACADEMY       ,FL,34209-0000,Proprietary  ,8,26,34,66,,224,290
02218700,FLORIDA TECHNICAL COLLEGE               ,FL,32826-2707,Proprietary  ,144,562,706,1445,,4734,6179
02218707,FLORIDA TECHNICAL COLLEGE - LAKELAND    ,FL,33813-2101,Proprietary  ,8,44,52,167,,680,847
02218709,FLORIDA TECHNICAL COLLEGE - DELAND      ,FL,32720-7415,Proprietary  ,26,157,183,251,,1309,1560
02228300,LAKE TECHNICAL CENTER                   ,FL,32726-0000,Public       ,31,98,129,551,,1713,2264
02245500,FORTIS COLLEGE                          ,FL,32789-4679,Proprietary  ,14,55,69,130,,853,983
02257900,INTERNATIONAL ACADEMY                   ,FL,32119-3541,Proprietary  ,7,33,40,95,,386,481
02275100,CONCORDE CAREER INSTITUTE               ,FL,33025-0000,Proprietary  ,28,98,126,211,,752,963
02278800,SOUTHWEST FLORIDA COLLEGE               ,FL,33907-0000,Proprietary  ,39,163,202,613,,2195,2808
02278801,SOUTHWEST FLORIDA COLLEGE - TAMPA       ,FL,33619-1344,Proprietary  ,15,79,94,504,,1277,1781
02278802,SOUTHWEST FLORIDA COLLEGE - INSTITUTUE O,FL,33928-9469,Proprietary  ,4,8,12,56,,156,212
02278803,SOUTHWEST FLORIDA COLLEGE - PORT CHARLOT,FL,33953-3100,Proprietary  ,13,61,74,177,,806,983
02279600,CORTIVA INSTITUTE - FLORIDA             ,FL,33781-0000,Proprietary  ,8,29,37,58,,210,268
02283800,BEAUTY SCHOOLS OF AMERICA               ,FL,33012-3322,Proprietary  ,96,445,541,624,,3241,3865
02287100,LA BELLE BEAUTY SCHOOL                  ,FL,33012-3224,Proprietary  ,4,46,50,46,,247,293
02293200,ATI CAREER TRAINING CENTER              ,FL,33309-5916,Proprietary  ,0,0,0,4,,7,11
02293201,ATI CAREER TRAINING CENTER - MIAMI      ,FL,33122-1707,Proprietary  ,0,0,0,7,,18,25
02293202,ATI CAREER TAINING CENTER - ATI COLLEGE ,FL,87109-2016,Proprietary  ,0,0,0,9,,20,29
02293600,ADVANCED TECHNICAL CENTERS              ,FL,33266-1597,Private      ,0,9,9,60,,147,207
02297000,CHARLOTTE TECHNICAL CENTER              ,FL,33948-0000,Public       ,5,21,26,236,,623,859
02300900,WITHLACOOCHEE TECHNICAL INSTITUTE       ,FL,34450-0000,Public       ,3,29,32,263,,799,1062
02305700,FORTIS COLLEGE                          ,FL,33619-1283,Proprietary  ,0,2,2,88,,450,538
02305800,FLORIDA CAREER COLLEGE                  ,FL,33012-7028,Proprietary  ,258,1369,1627,1812,,7808,9620
02305810,FLORIDA CAREER COLLEGE - CLEARWATER     ,FL,33759-3924,Proprietary  ,3,22,25,116,,420,536
02307400,GEORGE STONE AREA VOCATIONAL TECHNICAL  ,FL,32526-0000,Public       ,28,104,132,402,,1730,2132
02314100,SCHILLER INTERNATIONAL UNIVERSITY       ,FL,33770-0000,Proprietary  ,4,42,46,86,,425,511
02316200,MIAMI LAKES TECHNICAL EDUCATION CTR     ,FL,33014-0000,Public       ,54,170,224,515,,1639,2154
02321200,ORANGE TECH EDUC CTR- WESTSIDE TECH     ,FL,34787-0000,Public       ,32,82,114,359,,933,1292
02325100,KEY COLLEGE                             ,FL,33004-3046,Proprietary  ,4,8,12,22,,87,109
02326303,MEDVANCE INSTITUTE - WEST PALM          ,FL,33461-2171,Proprietary  ,15,54,69,154,,484,638
02326306,MEDVANCE INSTITUTE - MIAMI              ,FL,33173-3431,Proprietary  ,3,9,12,85,,308,393
02326800,MERIDIAN COLLEGE                        ,FL,34240-8478,Proprietary  ,6,35,41,86,,349,435
02326900,SUNSTATE ACADEMY OF HAIR DESIGN         ,FL,33907-1415,Proprietary  ,12,63,75,214,,569,783
02329900,FLORIDA INSTITUTE OF ULTRASOUND         ,FL,32514-0000,Proprietary  ,5,18,23,126,,523,649
02338400,FT PIERCE BEAUTY ACADEMY                ,FL,34982-0000,Proprietary  ,13,69,82,101,,424,525
02346200,WYOTECH                                 ,FL,32174-1010,Proprietary  ,33,96,129,442,,1034,1476
02362100,FULL SAIL UNIVERSITY                    ,FL,32792-0000,Proprietary  ,885,2362,3247,16190,,29324,45514
02499000,ACADEMY OF COSMETOLOGY                  ,FL,32953-3311,Proprietary  ,7,28,35,89,,258,347
02501500,"O*TEC, MID-FLORIDA TECH                 ",FL,32809-0000,Public       ,41,135,176,662,,1948,2610
02502700,UEI (UNITED EDUCATION INSTITUTE)        ,FL,32207-5627,Proprietary  ,4,18,22,149,,637,786
02502702,ADVANCED CAREER TRAINING-JACKSONVIL     ,FL,32256-0000,Proprietary  ,0,0,0,104,,419,523
02504600,WINTER PARK TECH                        ,FL,32789-0000,Public       ,12,78,90,200,,880,1080
02508900,TALMUDIC COLLEGE OF FLORIDA             ,FL,33139-0000,Private      ,2,2,4,40,,24,64
02511700,RIDGE TECHNICAL CENTER                  ,FL,33881-0000,Public       ,32,58,90,478,,1292,1770
02513200,ORLANDO TECHNICAL CENTER                ,FL,32801-0000,Public       ,29,122,151,647,,1989,2636
02515400,CITY COLLEGE                            ,FL,33309-3073,Private      ,46,218,264,573,,2637,3210
02517100,SARASOTA SCHOOL OF MASSAGE THERAPY      ,FL,34243-6130,Proprietary  ,3,28,31,37,,207,244
02524000,SUNSTATE ACADEMY OF HAIR DESIGN         ,FL,34624-0000,Proprietary  ,10,37,47,105,,319,424
02524200,ROBERT MORGAN EDUCATIONAL CENTER        ,FL,33177-0000,Public       ,30,84,114,560,,1265,1825
02531803,PAUL MITCHELL THE SCHOOL - ORLANDO      ,FL,32765-6444,Proprietary  ,13,25,38,136,,223,359
